,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Preprocessing
12761,"Inilah pentingnya pdkt, karena yg fisiknya oke pun ternyata kalo diajak ngobrol lebih asik haji bolot.'",0,0,0,0,0,0,0,0,0,0,0,0,pdkt fisiknya oke diajak mengobrol asyik haji bolot
12762,RT USER Rejim yg membuat E KTP itu Rejim SBY.. jangan pura-pura lupa.. Yg dipenjara juga Partainya SBY,1,0,0,1,0,0,0,0,1,0,1,0,rejim  kartu tanda penduduk rejim sby pura pura lupa penjara partainya susilo bambang yudhoyono
12763,"Simak :; ; Kira kira Dampaknya sama gak ya, antara ""Miras Oplosan"" dgn ""Pemimpin Oplosan ???""; #2019GantiPresiden ; ; Maraknya ""Miras Oplosan"" karena kegagalan dari ""Pemimpin Oplosan ???""; #2019PresidenBaru ; ; Cc. USER USER USER USER",1,0,1,0,0,0,0,0,1,1,0,0,simak dampaknya ya miras oplosan pemimpin oplosan maraknya miras oplosan kegagalan pemimpin oplosan cc
12764,Setya novanto pengen mati. Ehh yaudah sihh mati aja sono,1,0,1,0,0,0,0,0,1,1,0,0,setya novanto mati eh ya sih mati
12765,"Seluruh Masyarakat NTT: Turunkan Setya Novanto dari Ketua dan Pecat dari DPR RI, Rakyat NTT har?",1,0,1,0,0,0,0,0,1,1,0,0,masyarakat ntt turunkan setya novanto ketua pecat dewan perwakilan rakyat ri rakyat ntt har
12766,awas ini Proyek PKI CINA KOMUNIS,1,0,0,1,0,1,0,0,0,0,1,0,awas proyek partai komunis indonesia cina komunis
12767,"orang-orang ini ajaib..yg makan duit siapa,yg nipu siapa, mau demo ke pemerintah..ujung-ujungnya dipolitisasi turunkan jokowi..haha. gila!!",1,0,1,0,0,0,0,0,1,1,0,0,orang orang ajaib yg makan duit siapa yg menipu siapa demo pemerintah ujung ujungnya dipolitisasi turunkan jokowi haha gila
12768,USER USER USER USER emg kan mantan setan',0,1,0,0,0,0,0,0,0,0,0,0,mantan setan
12769,"USER Sejak periode kedua SBY udh jalan 2 tahun dong? Hmm... \nMasa2 itu gencar sekali ledakan bom dimana2, yg menewaskan orang2 yg tak tau apa2.'",0,0,0,0,0,0,0,0,0,0,0,0,periode susilo bambang yudhoyono jalan 2 dong hmm gencar ledakan bom dimana2 menewaskan orang orang tau apa2
12770,"Mental ""asu kabehhhh""\nDukung pemimpin yang tak bermental kompeni \n#JatengMuktiTanpaKorupsi \nUSER \n#DirmanNaikGanjarPanik URL",1,1,1,0,0,0,0,0,1,1,0,0,mental asu kabehhhh dukung pemimpin bermental kompeni uniform resource locator
12771,USER USER Iyaa hyung itu si ibu kunti wkwk',0,0,0,0,0,0,0,0,0,0,0,0,iya hyung sih kunti wkwk
12772,"dilemparkan kepadanya. Mereka mengatakan Zinnirah buta kerana dilaknat oleh Tuhan Latta dan Uzza. Mereka mencabarnya kerana Zinnirah mempertahankan diri dengan mengatakan dirinya buta bukan kerana tuhan mereka, sebaliknya ia adalah perbuatan Umar Al-Khat",0,0,0,0,0,0,0,0,0,0,0,0,dilemparkan kepadanya zinnirah buta ranah dilaknat tuhan latta uzza mencabarnya ranah zinnirah mempertahankan buta ranah tuhan mereka perbuatan umar al khat
12773,"USER Orang tua ini, suka ngibul, pekok, dan sontoloyo !.'",1,1,1,0,0,0,0,0,1,1,0,0,orang tua ini suka ngibul pekok sontoloyo
12774,kalo anies menang tahap selanjutnya adalah lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1,anies menang tahap lengserkan jokowi
12775,"USER waow,,,,\ngara2 rezim jokowi,,,\nsatu periode lagi pakde'",0,0,0,0,0,0,0,0,0,0,0,0,waow gara gara rezim jokowi periode pakde
12776,"USER USER USER USER Mongomong soal ospek, jadi ingat waktu ospek disuruh makan xon-ce bergilir sekali masukin lidah terus di oper ke sebelah sampai habis di kecup di dalam mulut \xf0\x9f\x98\x91\xf0\x9f\x98\x91\n\nTerus pas giliran",0,0,0,0,0,0,0,0,0,0,0,0,berbicara ospek orientasi studi pengenalan kampus disuruh makan xon ce bergilir memasukkan lidah oper sebelah habis kecup mulut xf0x9fx98x91xf0x9fx98x91 pas giliran
12777,"Ini pasti salah Jokowi, Ahok dan kafir-kafir ateis. URL",1,1,0,1,1,0,0,0,0,0,1,0,salah jokowi ahok kafir kafir ateis uniform resource locator
12778,"""Perekonomian Majalengka Mengeliat Pascapembangunan Bandara""; ; ""Jujur kenapa dari penggantian tanah saja yang awal nih misalkan rakyat punya tanah 1 H.Dia bisa beli tnah pengganti 2 H punya rmh bagus punya mobil.Ini kan perubahan ekonomi yg terjadi kalau",0,0,0,0,0,0,0,0,0,0,0,0,perekonomian majalengka mengeliat pasca pembangunan bandara jujur penggantian tanah nih rakyat tanah 1  dia beli tanah pengganti 2  rumah bagus mobil ini perubahan ekonomi
12779,"USER Gue kira lu tidur, ternyata lu mengetik tai onta banyak banyak y :---)'",1,1,1,0,0,0,0,0,1,1,0,0,gue tidur mengetik tai onta iya
12780,"Terbitkan Perpres No. 20 Tahun 2018, USER Nilai Presiden USER Panik via USER",0,0,0,0,0,0,0,0,0,0,0,0,terbitkan peraturan presiden no 20 2018 nilai presiden panik via
12781,USER Budek? Kamu bisa denger aku enggak? \\\\',1,1,1,0,0,0,1,0,0,1,0,0,budek dengar enggak
12782,USER USER USER Ya gak sama lah..culun',1,1,1,0,0,0,0,0,1,1,0,0,ya lah culun
12783,Ulama Jabar Siap Dukung USER di Pilpres 2019,0,0,0,0,0,0,0,0,0,0,0,0,ulama jabar dukung pemilihan presiden 2019
12784,"Cinta tidak buta. Anda masih bisa melihat kekurangan dan keburukan, tapi Anda tidak peduli. Dan kemudian menyesal.'",0,0,0,0,0,0,0,0,0,0,0,0,cinta buta kekurangan keburukan peduli menyesal
12785,RT USER Krn partai-partai pembuat gaduhnya oposisi tdk berhenti membuat gaduh... Jaman SBY mereka diam krn korupsi aman..,1,0,0,1,0,0,0,0,1,0,1,0,partai partai pembuat gaduhnya oposisi berhenti gaduh jaman susilo bambang yudhoyono diam korupsi aman
12786,"Penampakan Seekor ""Monyet Berwajah Mirip Manusia"" Bikin Heboh Gan! URL",0,0,0,0,0,0,0,0,0,0,0,0,penampakan seekor monyet berwajah manusia bikin heboh gan uniform resource locator
12787,USER Ngomong gak diatur. Bodo apa pikun? Kurang literasi nih pak jenderal. Lha wong bibib kena kasus menghina pancasila kok katanya paham sekali.\nMabuk kecubung nih orang',1,1,1,0,0,0,1,0,0,1,0,0,berbicara diatur bodoh pikun literasi nih jenderal orang habib kena menghina pancasila paham sekali mabuk kecubung nih orang
12788,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0,
12789,Amin .. lengserkan jokowi .. Bikin ribet rakyat USER USER Aksi313JokowiTakutLengser,1,0,1,0,0,0,0,0,1,0,0,1,amin lengserkan jokowi bikin ribet rakyat aksi 313 jokowi takut lengser
12790,SINYAL GEMBEL BGT NAPADAH',0,1,0,0,0,0,0,0,0,0,0,0,sinyal gembel banget napadah
12791,gaya lu kunyuk URL,0,1,0,0,0,0,0,0,0,0,0,0,gaya kunyuk uniform resource locator
12792,"USER USER USER udik banget si cit, udah minum aja /jejelin/ #NIC0TINWEDD'",1,1,1,0,0,0,0,0,1,1,0,0,udik banget sih cit minum jejelin
12793,I added a video to a USER playlist,0,0,0,0,0,0,0,0,0,0,0,0, added  video to  playlist
12794,USER Kaum radikal dari bani kecebong pengikut mukidi &amp; penista agama sedang jualan ayat politik di mesjid?',1,1,0,1,1,0,0,0,0,0,1,0,kaum radikal bani kecebong pengikut mukidi amp penista agama jualan ayat politik mesjid
12795,USER USER Gpp kotor sekotornya kalo buat Cebong Saah aja..; #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi,1,1,1,0,0,0,0,0,1,1,0,0,kotor sekotornya cebong sah aja
12796,USER USER Katanya sudh jadi oom?... Kemarin itu gunting titit apa maksudnya..',0,1,0,0,0,0,0,0,0,0,0,0,oom kemarin gunting titit maksudnya
12797,"USER USER Rak harusnya lo tau kalau temen temen lo itu pinter, ga kayak lo bloon. Jadi jangan bego begoin kita, ga mempan :)'",1,1,1,0,0,0,0,0,1,1,0,0,rak tau teman teman pinter kayak bloon bego begoin kita mempan
12798,USER USER Anjir bang-_- berasa maho gua',0,1,0,0,0,0,0,0,0,0,0,0,anjir bang berasa manusia homo gua
12799,USER Yg ngasih bantuan atas nama USER tp yg punya duit hasil sumbangan rakyat kecil macem kami.,1,0,1,0,0,0,0,0,1,1,0,0,bantuan nama duit hasil sumbangan rakyat kami
12800,"USER pernah berdiri diujung kolam, terus suruh sodara q ngedorong eh didorong beneran trs q nangis like gembel basah2 an. yg bego tuh syp :('",0,1,0,0,0,0,0,0,0,0,0,0,berdiri diujung kolam suruh saudara mendorong eh didorong benaran menangis like gembel basah basah an bego
12801,USER mampus lo inget kenangan hha',1,1,1,0,0,0,0,0,1,1,0,0,mampus kenangan hha
12802,USER USER Sama aja ku ber2 kunyuk',0,1,0,0,0,0,0,0,0,0,0,0,ku berdua kunyuk
12803,percuma dapat banyak medali kalo ujung-ujungnya cuma diajak teriak KAFIR LENGSERKAN..,1,1,0,1,1,0,0,0,0,0,0,1,medali ujung ujungnya diajak teriak kafir lengserkan
12804,"USER USER Terus klo utk UU MD3 yg bisa cepat selesai, siapa yg bisa dimaklumi jugakah karena isinya utk kepentingan para wakil rakyat yg tdk mewakili rakyat....'",0,0,0,0,0,0,0,0,0,0,0,0,undang undang md3 cepat selesai dimaklumi jugakah isinya kepentingan wakil rakyat mewakili rakyat
12805,Akun instagram saya yang resmi ini: Yang lain bukan akun saya lho ya,0,0,0,0,0,0,0,0,0,0,0,0,akun instagram resmi ini akun lo ya
12806,2.Bersikap tegas terhadap Israel dan memaksa mereka untuk menghentikan pembangunan pemukiman Yahudi serta mematuhi segala keputusan dan kesepakatan internasional. #FreePalestine #GreatReturnMarch #GazaMassacre #GazaUnderAttack #BoycottIsrael',0,0,0,0,0,0,0,0,0,0,0,0,2 bersikap israel memaksa menghentikan pembangunan pemukiman yahudi mematuhi keputusan kesepakatan internasional
12807,"USER Gak semua cowo, tapi rata2 gua chat isinya \xe2\x80\x9casu\xe2\x80\x9d \xe2\x80\x9ckntl\xe2\x80\x9d \xe2\x80\x9cbgst\xe2\x80\x9d dst'",0,1,0,0,0,0,0,0,0,0,0,0,cowo gue chat isinya xe2x80x9casuxe2x80x9d xe2x80x9ckntlxe2x80x9d xe2x80x9cbgstxe2x80x9d dst
12808,USER Minta maap ga ada tampang2 nyesel tuh org..bangke..',1,1,1,0,0,0,0,0,1,1,0,0,maaf tampang tampang menyesal org bangke
12809,Namun Kamis malam akhirnya revisi disepakati dan UU Anti-Terorisme pun segera disahkan dalam sidang paripurna DPR. Ini lebih cepat dari tenggat yang diberikan Pemerintah yaitu Juni.',0,0,0,0,0,0,0,0,0,0,0,0,kamis malam revisi disepakati undang undang anti terorisme disahkan sidang paripurna dpr cepat tenggat pemerintah juni
12810,"Tolonglah yang nak buat rumah or renovate tu jangan cari yang iklan kat twitter dengan fb. Harga macam yahudi, kualiti mostly seikhlas duit lebih\n\nJalan jalan tanya orang kampung. Orang kampung lagi murah dan teliti'",0,0,0,0,0,0,0,0,0,0,0,0,tolonglah nak rumah orang renovasi cari iklan kat twitter fb harga yahudi kualitas seikhlas duit jalan jalan orang kampung orang kampung murah teliti
12811,Dan sampailah masku d rmh ga mnt d ceritain ud crita langsung\nTrnyta si gembrot dr awal ud g kuat dan pingsan masku trnyta ud bantuin ngedorong juga\nHoalaaah mbrot mbrot\nGembrot blg kalo ketahuan mamanya naik ijen kan sm aja kya naik gunung si gembrot,0,1,0,0,0,0,0,0,0,0,0,0,sampailah masku rumah ceritakan cerita langsung sih gembrot kuat pingsan masku bantu mendorong hoalaaah gembrot gembrot gembrot bilang ketahuan mamanya ijen kayak gunung sih gembrot
12812,"USER USER USER Di islam emng gitu mas, kafir masuk neraka. Yg muslim aja belun tentu masu surga, kalo amal nya ga ada'",0,0,0,0,0,0,0,0,0,0,0,0,islam mas kafir masuk neraka muslim masuk surga amal nya ada
12813,"Suka ngerasa kangen sama temen dan sahabat lama yang dulu kalo apa selalu bareng. Tapi aneh.. sekalinya ketemu lagi, ngerasa kaya asing.'",0,0,0,0,0,0,0,0,0,0,0,0,suka kangen teman sahabat bareng aneh sekalinya ketemu lagi kayak asing
12814,Memang cerita A Quiet Place ni semua bisu tak boleh bercakap eh ? Tak expect pon mcm ni \xf0\x9f\x98\x85',0,0,0,0,0,0,0,0,0,0,0,0,cerita  quiet place nih bisu bercakap eh expect pon nih xf0x9fx98x85
12815,Wahai kader2 ku seng pekok dari P.B.C (partai bondo cocot) dr sabang sampai merauke..kader2 ku seng pekok ndewek wes kentean peluru pokoe isu TKA iki seng pling empuk gawe nyerang presiden..biasa e ndewek mangan enak di zmn pk jokowi saiki susah tuku lob,1,1,0,1,0,0,0,0,1,0,1,0,kader kader ku seng bodoh    partai harta cocot sabang merauke kader2 ku seng bodoh kentean peluru pokoknya isu tenaga kerja asing seng empuk kerja menyerang presiden biasa  mangan enak zaman jokowi susah tuku lob
12816,Kairoseki adalah alat yang dapat membatalkan kemampuan pengguna Buah Iblis dan melemahkan mereka',0,0,0,0,0,0,0,0,0,0,0,0,kairoseki alat membatalkan kemampuan pengguna buah iblis melemahkan mereka
12817,Beri anak bangsa pendidikan yg baik jangan jadikan robot pe-nyembah2 Allah SWT yg merintahkan perangi & bunuh kafir,1,0,0,1,1,0,0,0,0,0,1,0,anak bangsa pendidikan jadikan robot pe nyembah2 allah subhanahu wa taala merintahkan perangi bunuh kafir
12818,"USER KalauPRIBUMI iseng, aparat berwajah garang.... #Cina yang rasis, aparat jadi alay....'",1,1,0,1,0,1,0,0,0,0,1,0,pribumi iseng aparat berwajah garang rasis aparat alay
12819,USER PAINGAN ASA TYDAK ASING',0,0,0,0,0,0,0,0,0,0,0,0,paingan asa asing
12820,Agak lucu kalo ada org yg mempolisikan RG krn setahu saya RG tak menyebut scr specifik kitab agama tertentu; ; Jauh panggang dari api...,0,0,0,0,0,0,0,0,0,0,0,0,lucu orang memolisikan rg setahu rg menyebut spesifik kitab agama tertentu panggang api
12821,"Kalo udah punya banyak duit pengen banget punya rumah terus bikin zen garden sebelah teras rumah ala jepang gitu kek di rumah2 bos yakuza, dan pengen banget nongkrong tiduran nikmatin angin sepoy2 sambil ngelus2 kucing gendut bermuka bodoh. Sekalian ju",0,0,0,0,0,0,0,0,0,0,0,0,duit banget rumah bikin zen garden sebelah teras rumah ala jepang kayak rumah rumah bos yakuza banget nongkrong tiduran menikmati angin sepoi sepoi mengelus elus kucing gendut bermuka bodoh ju
12822,USER hanjing... MAJU LU SINI BABI',1,1,1,0,0,0,0,0,1,1,0,0,hanjing maju babi
12823,pedagang sumber jimput menolak hoax dan sukseskan pilkada di kota kediri:,0,0,0,0,0,0,0,0,0,0,0,0,pedagang sumber jemput menolak hoaks sukseskan pilihan kepala daerah kota kediri
12824,"krn mengisukan pak jokowi kafir , antek asing , antek aseng tdk mempan. Isu PKI jd alat isu terakhir.",1,0,1,0,0,0,0,0,1,1,0,0,mengisukan jokowi kafir antek asing antek asing mempan isu partai komunis indonesia alat isu terakhir
12825,"USER USER iya bener, setelah di hianati pki'",0,0,0,0,0,0,0,0,0,0,0,0,iya bener khianati pki
12826,"USER USER USER USER USER USER Yah mulai bego, mulai idiot, mulai baper #BaperMania'",0,1,0,0,0,0,0,0,0,0,0,0,ya bego idiot bawa perasaan
12827,Ajib bener nih pak wakil gubernur ... ð??? baik banget dr sya meminta menyukai foto dengannya di instagram saya.,0,0,0,0,0,0,0,0,0,0,0,0,hebat nih wakil gubernur banget menyukai foto dengannya instagram saya
12828,"USER USER Aku kan cowo ga bisa jadi miss ato queen. Aku juga ga punya duit buat jdi transgender biar jadi miss ato queen :""\n\nNgetik apa sih aku ini \xf0\x9f\x98\xa3'",0,0,0,0,0,0,0,0,0,0,0,0,cowok miss queen duit transgender biar miss queen mengetik sih xf0x9fx98xa3
12829,"USER Pak USER walau Anda Muslim, sebagai MenAgama RI, Anda wajib membela kepentingan bangsa & negara",0,0,0,0,0,0,0,0,0,0,0,0,muslim menteri agama ri wajib membela kepentingan bangsa negara
12830,USER USER USER USER USER USER USER USER Bgni sj mslh TKA ilegal asal china semua sdh jelas n faktual mau bukti aplgie n sdh dbhas URL ini jelas pmrintah g brniat slesaikan..,1,0,1,0,0,0,0,0,1,1,0,0,tenaga kerja asing ilegal cina faktual bukti dibahas uniform resource locator pemerintah berniat slesaikan
12831,USER Iya lagi eek',0,0,0,0,0,0,0,0,0,0,0,0,iya eek
12832,"Setiap kali menyaksikan topeng monyet di kampung, saya merasa iri sama kelompok topeng monyet itu. Mereka bisa menyulap sebuah aksi penyiksaan terhadap seekor monyet menjadi tontonan hiburan bagi warga... URL",0,0,0,0,0,0,0,0,0,0,0,0,kali menyaksikan topeng monyet kampung iri kelompok topeng monyet itu menyulap aksi penyiksaan seekor monyet tontonan hiburan warga uniform resource locator
12833,"Panas, Dua Paslon Saling Kritik Data Kemiskinan dan Gizi Buruk ;",0,0,0,0,0,0,0,0,0,0,0,0,panas pasangan calon kritik data kemiskinan gizi buruk
12834,Melepaskan orang yg kamu cintai jauh lebih sulit dibanding menerima cinta yg baru yg asing bagi hatimu.ipadnews',0,0,0,0,0,0,0,0,0,0,0,0,melepaskan orang cintai sulit dibanding menerima cinta asing hatimu ipadnews
12835,USER Dah pernah naik onta ?',0,0,0,0,0,0,0,0,0,0,0,0,onta
12836,lesbi sih lesbi\n\ntp org lesbi punya hati bwos\n\njangan semena-mena lantas lo jadiin kita kita yang udah ngebucinin lo itu cuman CADANGAN!',0,0,0,0,0,0,0,0,0,0,0,0,lesbi sih lesbi orang lesbi hati beos semena mena lantas jadikan ngebucinin cadangan
12837,"Agama Islam, Kristen, Yahudi agama SEKSIS! Makanya perempuan dlm agama ini perlu kerja extra keras supaya dijadikan manusia yg setara",1,0,0,1,1,0,0,1,0,0,1,0,agama islam kristen yahudi agama seksis perempuan agama kerja ekstra keras dijadikan manusia setara
12838,"USER ya, cacat rupa HA HA HA'",1,1,1,0,0,0,1,0,0,1,0,0,ya cacat rupa ha
12839,The Lie TJu siswi Kelas 6B SD Katolik Karya Yosef istrinya Ronaldo Pardede yang sah.',0,0,0,0,0,0,0,0,0,0,0,0,the lie tju siswi kelas 6b sekolah dasar katolik karya yosef istrinya ronaldo pardede sah
12840,RT USER Jgn terlalu digoreng-goreng pak nanti mkin gosong...suara kami murni karena kemanusian gk ada hubungannya dgn yg namanya jokowi,1,0,1,0,0,0,0,0,1,1,0,0,digoreng goreng gosong suara murni kemanusiaan hubungannya namanya jokowi
12841,#Rupiah Melempem di Awal Dagang Tertekan #Data Ekonomi AS yang Positif,0,0,0,0,0,0,0,0,0,0,0,0,melempem dagang tertekan ekonomi as positif
12842,Wajarlah Gerindra kayak gitu toh anak kecil aja dihormati sama Prabowo saking pngebetnya pengen jadi presiden.,1,0,0,1,0,0,0,0,1,0,1,0,wajarlah gerindra kayak anak dihormati prabowo saking ngebet presiden
12843,"o IHSG hari ini ditutup 5.907 , (+0,25%).\no Asing mencatatkan net buy Rp148,97miliar.\no Nilai tukar USD-IDR ditutup Rp14.409.\no Indeks IHSG sektoral 7 naik, 3 turun.\no Mayoritas indeks Asia ditutup naik &amp; Eropa dibuka naik.'",0,0,0,0,0,0,0,0,0,0,0,0, indeks harga saham gabungan ditutup 5 907 0 25  asing mencatatkan net buy rp148 97miliar  nilai tukar usd idr ditutup rp14 409  indeks indeks harga saham gabungan sektoral 7 naik 3 turun  mayoritas indeks asia ditutup amp eropa dibuka naik
12844,"Alat transportasi yg cepat memungkinkan percepatan ekonomi yg cepat jg, krn zaman skrg semua butuh kecepatan dan ketelitian #HayuKaKertajati",0,0,0,0,0,0,0,0,0,0,0,0,alat transportasi cepat percepatan ekonomi cepat jg zaman butuh kecepatan ketelitian
12845,USER Typo gembel wkwk',0,1,0,0,0,0,0,0,0,0,0,0,salah ketik gembel wkwk
12846,Moga2 itu bisa diconfirm bukan bom ya.. itu daerah anak kuliaham what u aiming from bunuh anak kuliah?',0,0,0,0,0,0,0,0,0,0,0,0,moga moga dikonfirmasi bom ya daerah anak kuliahan aiming from bunuh anak kuliah
12847,"Mba ikutan yuk ke sgpore, vs thampines rovers, biar mbak ga di dalem mulu gitu gaul nya, mau ikut apa mau nge je dog aje mikirin the jak the jak yg kata nya kampungan :) // kalo mau ikut kabarin yaa, URL",1,1,0,1,0,0,0,0,1,0,1,0,mbak ikutan yuk sgpore lawan tampines rovers biar mbak mulu gaul nya nge je dog memikirkan the jak the jak nya kampungan kabari yaa uniform resource locator
12848,"USER USER USER Kudu jelas oge ulama nu mana,; Ya klo pngn selamat ikutin al quran dan as sunnah. Udh itu aja.",0,0,0,0,0,0,0,0,0,0,0,0,ulama nu mana ya selamat ikuti al alquran as sunnah aja
12849,"USER Hmm iya, kalo maskeran ditutupin taplak juga jadi ngembang'",0,0,0,0,0,0,0,0,0,0,0,0,hem iya maskeran ditutupi taplak ngembang
12850,Derita nun jauh disana akan sama dirasakan perihnya oleh saudara muslim lainnya.; Ummat islam itu bersaudara dan akan saling bantu jg saling mendoakan,0,0,0,0,0,0,0,0,0,0,0,0,derita nun dirasakan perihnya saudara muslim lainnya umat islam bersaudara bantu mendoakan
12851,Ketua Umum PKB Muhaimin Iskandar alias Cak Imin menyoroti kondisi laut Jakarta yang kotor. Apa respons Wakil Gubernur DKI Jakarta Sandiaga Uno?; USER USER #JokowiCakImin2019,0,0,0,0,0,0,0,0,0,0,0,0,ketua partai kebangkitan bangsa muhaimin iskandar alias cak imin menyoroti kondisi laut jakarta kotor respons wakil gubernur daerah khusus ibukota jakarta sandiaga uno
12852,Ajak pak USER bikin parpol yak pak ð???,0,0,0,0,0,0,0,0,0,0,0,0,ajak bikin partai politik ya
